task,metric,method,seed,candidate_count,selected_candidates,test_score,prediction_file
bioavailability_ma,AUROC,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.559694047223146,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_stacking_seed_202.csv
bioavailability_ma,AUROC,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.6448287329564351,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/global_single_seed_303.csv
bioavailability_ma,AUROC,per_task_single,303,9,chem_fp_chemberta_kpgt_xgb,0.6418357166611239,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/per_task_single_seed_303.csv
bioavailability_ma,AUROC,validation_top2_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.643831060857998,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top2_average_seed_303.csv
bioavailability_ma,AUROC,validation_top3_average,303,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6717658796142334,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top3_average_seed_303.csv
bioavailability_ma,AUROC,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7080146325241103,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/uniform_candidate_average_seed_303.csv
bioavailability_ma,AUROC,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.615563684735617,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_stacking_seed_303.csv
bioavailability_ma,AUROC,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.644828732956435,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/global_single_seed_404.csv
bioavailability_ma,AUROC,per_task_single,404,9,chem_fp_chemberta_kpgt_xgb,0.6321915530428999,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/per_task_single_seed_404.csv
bioavailability_ma,AUROC,validation_top2_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.6405054871965414,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top2_average_seed_404.csv
bioavailability_ma,AUROC,validation_top3_average,404,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6591286997006983,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top3_average_seed_404.csv
bioavailability_ma,AUROC,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.7020285999334885,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/uniform_candidate_average_seed_404.csv
bioavailability_ma,AUROC,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6345194546059195,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_stacking_seed_404.csv
bioavailability_ma,AUROC,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.646824077153309,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/global_single_seed_505.csv
bioavailability_ma,AUROC,per_task_single,505,9,chem_fp_chemberta_kpgt_xgb,0.6444961755902894,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/per_task_single_seed_505.csv
bioavailability_ma,AUROC,validation_top2_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb,0.6478217492517458,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top2_average_seed_505.csv
bioavailability_ma,AUROC,validation_top3_average,505,9,chem_fp_chemberta_kpgt_xgb;chem_fp_chemberta_kpgt_ept_xgb;chem_fp_xgb,0.6787495843032922,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_top3_average_seed_505.csv
bioavailability_ma,AUROC,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6677751912204856,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/uniform_candidate_average_seed_505.csv
bioavailability_ma,AUROC,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.6248752909876953,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/bioavailability_ma/validation_stacking_seed_505.csv
caco2_wang,MAE,global_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.3520695016483517,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/global_single_seed_101.csv
caco2_wang,MAE,per_task_single,101,9,chem_fp_chemberta_kpgt_ept_xgb,0.3520695016483517,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/per_task_single_seed_101.csv
caco2_wang,MAE,validation_top2_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.32008326813186816,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top2_average_seed_101.csv
caco2_wang,MAE,validation_top3_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.2951871467032967,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top3_average_seed_101.csv
caco2_wang,MAE,uniform_candidate_average,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.34913313217338215,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/uniform_candidate_average_seed_101.csv
caco2_wang,MAE,validation_stacking,101,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3071636093482605,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_stacking_seed_101.csv
caco2_wang,MAE,global_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.38414932967032966,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/global_single_seed_202.csv
caco2_wang,MAE,per_task_single,202,9,chem_fp_chemberta_kpgt_ept_xgb,0.38414932967032966,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/per_task_single_seed_202.csv
caco2_wang,MAE,validation_top2_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.32525987912087917,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top2_average_seed_202.csv
caco2_wang,MAE,validation_top3_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.29936365000000004,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top3_average_seed_202.csv
caco2_wang,MAE,uniform_candidate_average,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3503795962759463,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/uniform_candidate_average_seed_202.csv
caco2_wang,MAE,validation_stacking,202,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3370044564453113,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_stacking_seed_202.csv
caco2_wang,MAE,global_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.3409152763736264,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/global_single_seed_303.csv
caco2_wang,MAE,per_task_single,303,9,chem_fp_chemberta_kpgt_ept_xgb,0.3409152763736264,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/per_task_single_seed_303.csv
caco2_wang,MAE,validation_top2_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.32814153324175827,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top2_average_seed_303.csv
caco2_wang,MAE,validation_top3_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.29820978406593407,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top3_average_seed_303.csv
caco2_wang,MAE,uniform_candidate_average,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.35147375891330895,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/uniform_candidate_average_seed_303.csv
caco2_wang,MAE,validation_stacking,303,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3166191414892034,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_stacking_seed_303.csv
caco2_wang,MAE,global_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.39342909945054955,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/global_single_seed_404.csv
caco2_wang,MAE,per_task_single,404,9,chem_fp_chemberta_kpgt_ept_xgb,0.39342909945054955,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/per_task_single_seed_404.csv
caco2_wang,MAE,validation_top2_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.3258368653846155,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top2_average_seed_404.csv
caco2_wang,MAE,validation_top3_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.30117169212454215,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top3_average_seed_404.csv
caco2_wang,MAE,uniform_candidate_average,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.35023113083028085,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/uniform_candidate_average_seed_404.csv
caco2_wang,MAE,validation_stacking,404,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.3589419298575783,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_stacking_seed_404.csv
caco2_wang,MAE,global_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.35597777582417583,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/global_single_seed_505.csv
caco2_wang,MAE,per_task_single,505,9,chem_fp_chemberta_kpgt_ept_xgb,0.35597777582417583,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/per_task_single_seed_505.csv
caco2_wang,MAE,validation_top2_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb,0.32247390329670333,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top2_average_seed_505.csv
caco2_wang,MAE,validation_top3_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb,0.30559027912087927,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_top3_average_seed_505.csv
caco2_wang,MAE,uniform_candidate_average,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.34848071733821745,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/uniform_candidate_average_seed_505.csv
caco2_wang,MAE,validation_stacking,505,9,chem_fp_chemberta_kpgt_ept_xgb;chem_fp_chemberta_kpgt_xgb;chem_fp_xgb;deep_chemberta_kpgt_ept_ridge_linear;deep_chemberta_kpgt_ridge_linear;deep_chemberta_ridge_linear;deep_ept_ridge_linear;deep_kpgt_ept_ridge_linear;deep_kpgt_ridge_linear,0.36541554425670786,/mnt/data/projects/trimole_hybrid_revision_20260915/results_strict/revision_20260918_expanded_candidate_pool_controls_v4_threshold_aligned/score/predictions/caco2_wang/validation_stacking_seed_505.csv
